"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
680418,"Cropley, Tyler","KC",2023,2023,3,-0.2358664321972949,-0.3628714341496844,0,0,0.12095714471656147,-0.12095714471656147,"28.633333333",56.811706035596416,"2.1215","0.8335","78.98509",-0.028933300364066883,-0.39509134150217046,0.10453616719176415,0,-0.043382959475211244,0
666023,"Fermin, Freddy","KC",2023,2023,30,2.3696603759781847,3.6456313476587456,9,0.3000000000000001,0.1784789550780418,0.12152104492195819,"28.363333333",54.895540917116996,"1.896833333","0.66275","82.802887917",2.060027147169453,0.1350476832277102,-0.8219373117713924,0.7891589105425602,1.4833349184904154,0
595956,"Gallagher, Cam","CLE",2023,2023,43,0.7242628109458562,1.1142504783782403,9,0.20930232558139536,0.1833895237586456,0.02591280182274978,"28.641860465",56.342293434835014,"1.973241379","0.641655172","77.208672759",-1.4557678594716559,1.2383423995155738,-0.5627974916288732,0.21362552411782412,1.6808479058453718,0
595978,"Hedges, Austin","TEX",2023,2023,32,-0.20451517336960182,-0.31463872826092587,6,0.1875,0.19733246025815387,-0.009832460258153933,"28.259375",55.23059641115267,"1.973863636","0.655045455","77.399453182",-1.0513075826610736,0.36483664747540456,-0.0015014764061190844,-0.34217199672911447,0.760119753667726,-0.044614073607749105
671056,"Herrera, Iván","STL",2023,2023,3,0.09273738798339995,0.14267290458984608,1,0.33333333333333337,0.2857756984700513,0.047557634863282044,"28.1",56.98544415410633,"2.004333333","0.666666667","78.558346667",-0.03977029024548831,-0.05812889950323233,-0.04855363863815637,0,0.28912573297672317,0
624512,"McGuire, Reese","BOS",2023,2023,23,-0.6573589975101987,-1.0113215346310749,4,0.17391304347826092,0.21788354498395981,-0.043970501505698936,"28.195652174",54.95712691151433,"1.98","0.664176471","76.715722353",-0.930163788637268,0.39180662202153793,-1.0303130520368469,-0.1673381127462103,0.9688416988640896,-0.24415490209637744
553882,"Narváez, Omar","NYM",2023,2023,35,-1.2153980078204636,-1.8698430889545592,4,0.11428571428571428,0.16770980254155882,-0.053424088255844535,"28.848571429",54.67177105366431,"2.002782609","0.636478261","75.18220087",-2.197176142561702,0.13037676640790502,-0.07118357513815107,-0.03384249828173563,0.3019823606191243,0
681351,"O'Hoppe, Logan","LAA",2023,2023,19,-1.7671495118100136,-2.71869155663079,1,0.05263157894736843,0.19572060824372584,-0.1430890292963574,"29.068421053",57.45655621435624,"2.0841875","0.7726875","78.627298125",-0.27971924562651546,-2.4885075985257528,0.21756489808696178,0.16107560840775142,-0.32910521897323486,0
657247,"O'Keefe, Brian","SEA",2023,2023,2,-0.5536014688182851,-0.8516945674127463,0,0,0.42584728370637315,-0.42584728370637315,"28.65",59.659234495741295,"2.312","0.9825","79.011515",-0.030882396836254697,-0.7161307436289324,-0.2851781309600146,0,0.18049670401245527,0
656024,"Pérez, Carlos","CWS",2023,2023,11,0.4937412384021429,0.759601905234066,3,0.27272727272727276,0.2036725540696304,0.06905471865764234,"28.636363636",56.52166796458338,"1.9952","0.6026","74.741668",-1.116592774418164,1.3792762719819305,1.2787400409782554,-0.18572363086378946,-0.5960980024441663,0
542208,"Pérez, Carlos","OAK",2023,2023,12,1.3655104906953812,2.1007853703005863,5,0.4166666666666667,0.2416012191416178,0.17506544752504882,"28.691666667",57.942396496278675,"1.988416667","0.644583333","78.32061",-0.2784762034545249,1.1794989021078126,1.6329143306925271,-0.12946031344920034,-0.3036913455960284,0
592663,"Realmuto, J.T.","PHI",2023,2023,63,1.1444901566627979,1.760754087173535,14,0.22222222222222227,0.19427374464803912,0.027948477574183096,"28.373015873",55.03194486650822,"1.842355556","0.609555556","83.116488",3.225713327959472,3.402900853973276,-4.781728062733998,2.113321358741041,-1.8772403770278216,-0.3222130137384331
596142,"Sánchez, Gary","SD",2023,2023,30,1.5121868687280537,2.326441336504698,7,0.2333333333333334,0.15578528878317674,0.07754804455015657,"28.57",55.14194119723891,"1.900818182","0.654136364","82.805156364",1.7276577868285972,0.04055862373302868,0.8012255159182835,1.5751511856892288,-1.818151775664441,0
672275,"Bailey, Patrick","SF",2023,2023,54,3.950680455512456,6.077969931557624,15,0.27777777777777785,0.16522277904522914,0.11255499873254858,"28.809259259",55.311384561440555,"1.864914894","0.594765957","81.76931234",2.119896275537004,4.85355094942816,0.48067500245091566,-1.0385039417427924,-0.3376483541156651,0
669134,"Campusano, Luis","SD",2023,2023,16,-1.2879675745256407,-1.9814885761932934,0,0,0.12384303601208085,-0.12384303601208085,"28.70625",54.609465075167904,"1.958333333","0.668777778","79.762342222",-0.0011251024429233605,-0.7471642423076303,-0.12389282251123537,-0.4097740338050842,-0.44416114772241316,-0.2553712274040071
643348,"Hamilton, Caleb","BOS",2023,2023,2,-0.27219991594710397,-0.418769101457083,0,0,0.2093845507285415,-0.2093845507285415,"28.35",56.693169129507794,"1.982","0.6825","79.805575",0.019848650544710744,-0.004498072432980334,-0.3625076292174414,-0.07161205035137203,0,0
623168,"Heineman, Tyler","TOR",2023,2023,10,-0.3522334566831537,-0.5418976256663903,1,0.10000000000000002,0.15418976256663902,-0.05418976256663903,"28.64",55.661605966786006,"1.969333333","0.601555556","76.491881111",-0.6901788339805617,0.8359304916920146,0.9762039590029254,0,-1.6638532423807688,0
672386,"Kirk, Alejandro","TOR",2023,2023,55,-0.6745551499425086,-1.0377771537577056,10,0.1818181818181818,0.2006868573410492,-0.018868675522867362,"28.349090909",56.031792708735765,"1.982818182","0.636046512","76.730326818",-2.8113080662868177,1.561715997783383,1.426254773904007,0.15443096132919662,-1.8295611438456774,0.4606903233582018
668800,"Knizner, Andrew","STL",2023,2023,34,-0.820289761132916,-1.2619842478967938,6,0.17647058823529416,0.2135877719969645,-0.037117183761670405,"28.688235294",56.34582444342261,"2.018","0.700862069","77.132982759",-1.5229959884808275,-0.16547395458025016,0.3849642241420692,0.1862884148440055,-0.14476694382179045,0
672515,"Moreno, Gabriel","AZ",2023,2023,33,5.979798271693708,9.19968964875955,16,0.48484848484848486,0.20607001064365005,0.27877847420483476,"28.390909091",55.76241453859991,"1.896612903","0.607709677","79.457731935",0.16913345046328487,3.6741801779066607,3.225748310953108,1.9390280022130963,-0.2541113989395756,0.44571110616297405
521692,"Perez, Salvador","KC",2023,2023,33,-1.1158198384988707,-1.716645905382878,4,0.12121212121212122,0.17323169410251146,-0.05201957289039025,"28.703030303",55.62488030250581,"1.990695652","0.643086957","77.33972",-1.1971150493171425,1.0876178040866848,0.5943072531456539,-0.133006650977663,-2.0583742979361643,-0.010074964384246094
547379,"Pérez, Roberto","SF",2023,2023,4,-0.3507049439894146,-0.5395460676760224,0,0,0.1348865169190056,-0.1348865169190056,"27.875",54.01481648814604,"2.042","0.7105","73.73464",-0.1631311523349549,-0.22658519808907152,-0.18401101601322356,0,0.034181298761227524,0
663967,"Salazar, César","HOU",2023,2023,6,0.17882435636347993,0.27511439440535373,1,0.16666666666666669,0.1208142675991077,0.04585239906755895,"27.916666667",54.56955746091956,"2.00975","0.61","73.1836225",-0.2322402703099771,0.1319625022682034,0.17135611273257334,0,0.2581173216715098,-0.05408127195695581
596117,"Stubbs, Garrett","PHI",2023,2023,23,0.05305912900005267,0.08162942923085026,4,0.1739130434782609,0.17036393785952827,0.003549105618732607,"28.304347826",55.48746180471546,"1.8685","0.611277778","82.017183889",1.012147134980887,1.189334954716871,-1.0399669053120584,-0.19109468981539923,-0.8887910653394507,0
664954,"Sullivan, Brett","SD",2023,2023,11,-1.0336876142088922,-1.5902886372444496,1,0.09090909090909091,0.2354807852040409,-0.14457169429494998,"28.618181818",56.26565618766005,"2.066454545","0.747545455","78.986408182",-0.21802096675302896,-1.1654174211716342,-0.5538278334270882,0.001320570730043595,0.345657013377258,0
644433,"Tromp, Chadwick","ATL",2023,2023,1,-0.16435490878175094,-0.25285370581807837,0,0,0.25285370581807837,-0.25285370581807837,"29",58.51350606930258,"1.876","0.667","78.60304",-0.026197906089209758,0.017574737527708773,-0.2442305372565774,0,0,0
571466,"Barnhart, Tucker","CHC",2023,2023,22,-0.924816694482376,-1.4227949145882708,3,0.13636363636363635,0.20103613248128505,-0.06467249611764868,"28.572727273",56.56714555406054,"1.990473684","0.646578947","75.261653158",-1.7935521295217702,0.541008740946188,-0.8589026458784853,0.05556026956490501,1.1012162122740419,-0.46812536197315047
621532,"Bemboom, Anthony","BAL",2023,2023,2,-0.10372388921273451,-0.1595752141734377,0,0,0.07978760708671885,-0.07978760708671885,"29.3",54.61356138100306,"1.97","0.634","79.9122",0.004602594931447546,-0.05133617027954433,0.023391678872908717,0,-0.13623331769824965,0
605170,"Caratini, Victor","MIL",2023,2023,31,-2.1815795856977243,-3.356276285688806,3,0.0967741935483871,0.20504117050609055,-0.10826697695770345,"28.490322581",56.20324944701806,"2.046481481","0.702222222","76.033017778",-2.218635907970574,-1.358221160064162,-0.18311818525088513,0.1183444930324698,0.28535447456434465,0
518735,"Grandal, Yasmani","CWS",2023,2023,81,-4.991996518232327,-7.679994643434349,13,0.16049382716049385,0.25530857584486844,-0.09481474868437467,"28.55308642",57.06508102897104,"2.078272727","0.689106061","74.363536061",-8.47099900901906,-3.8810012450069458,0.9334017236571639,-0.3333315487687108,4.071935435703206,0
543309,"Higashioka, Kyle","NYY",2023,2023,47,-2.520071683395937,-3.8770333590706723,6,0.1276595744680851,0.21014964593767385,-0.08249007146958875,"28.574468085",56.07650532704687,"1.9847","0.626","75.6493005",-3.7834512658360335,1.9807687225953543,0.17293308501811416,-0.24656790541805565,-2.0007159954300513,0
